,success_rate,flowtime,makespan,coordination
0,0.1875,4537.599609375,160.0,0.621597170829773
1,0.15625,4372.15966796875,160.0,0.5469218492507935
2,0.28125,4466.080078125,160.0,0.6608392000198364
3,0.25,4485.43994140625,160.0,0.6730456948280334
4,0.3125,4101.439453125,160.0,0.6473214626312256
5,0.3125,4319.35986328125,160.0,0.7207167744636536
6,0.21875,4443.83984375,160.0,0.6633991003036499
7,0.3125,4254.7197265625,160.0,0.6687687635421753
8,0.1875,4586.8798828125,160.0,0.6222215294837952
9,0.3125,4441.919921875,160.0,0.5886613726615906
10,0.25,4030.56005859375,160.0,0.6832542419433594
11,0.25,4169.1201171875,160.0,0.5909403562545776
12,0.40625,4147.2001953125,160.0,0.7873064279556274
13,0.21875,4525.2802734375,160.0,0.6093906164169312
14,0.25,4474.240234375,160.0,0.6480082273483276
15,0.3125,4418.23974609375,160.0,0.6750437021255493
16,0.34375,4336.3203125,160.0,0.7506555914878845
17,0.1875,4419.68017578125,160.0,0.5528222322463989
18,0.28125,4488.47998046875,160.0,0.6703920960426331
19,0.1875,4562.56005859375,160.0,0.5759552717208862
20,0.3125,4208.64013671875,160.0,0.6648039817810059
21,0.25,4388.9599609375,160.0,0.6194118857383728
22,0.25,4262.7197265625,160.0,0.6743569374084473
23,0.21875,4571.0400390625,160.0,0.7057005167007446
24,0.28125,4335.0400390625,160.0,0.5126436352729797
25,0.4375,4091.52001953125,160.0,0.7679507732391357
26,0.28125,4394.080078125,160.0,0.7407280206680298
27,0.53125,3889.919921875,160.0,0.8794642686843872
28,0.21875,4608.7998046875,160.0,0.6049575805664062
29,0.28125,3976.47998046875,160.0,0.6916208863258362
30,0.375,4312.48046875,160.0,0.6320554614067078
31,0.21875,4541.1201171875,160.0,0.5944055914878845
32,0.1875,4603.2001953125,160.0,0.6481019258499146
33,0.25,4583.2001953125,160.0,0.7124438285827637
34,0.3125,4239.83984375,160.0,0.7165334820747375
35,0.375,4178.23974609375,160.0,0.7435377240180969
36,0.21875,4644.64013671875,160.0,0.6689872741699219
37,0.25,4302.5595703125,160.0,0.6192245483398438
38,0.1875,4711.6796875,160.0,0.6686126589775085
39,0.25,4504.47998046875,160.0,0.5646541118621826
40,0.34375,4394.72021484375,160.0,0.7278971076011658
41,0.28125,4214.400390625,160.0,0.6457605361938477
42,0.21875,4286.23974609375,160.0,0.7605831623077393
43,0.34375,4134.240234375,160.0,0.7510614395141602
44,0.34375,4172.64013671875,160.0,0.6660526990890503
45,0.09375,4936.48046875,160.0,0.495192289352417
46,0.3125,4181.1201171875,160.0,0.7315496802330017
47,0.28125,4297.599609375,160.0,0.6954920291900635
48,0.34375,4134.72021484375,160.0,0.6735764741897583
49,0.25,4624.31982421875,160.0,0.6830981969833374
50,0.3125,4396.0,160.0,0.598994791507721
51,0.21875,4420.16015625,160.0,0.5826361179351807
52,0.34375,4248.6396484375,160.0,0.6105456948280334
53,0.3125,4208.47998046875,160.0,0.7083229422569275
54,0.25,4502.7197265625,160.0,0.7596465945243835
55,0.46875,4045.27978515625,160.0,0.8728458881378174
56,0.0625,4933.60009765625,160.0,0.4762113094329834
57,0.28125,4357.919921875,160.0,0.4835789203643799
58,0.1875,4539.68017578125,160.0,0.5882867574691772
59,0.28125,4411.83984375,160.0,0.6339598298072815
60,0.21875,4503.2001953125,160.0,0.5920329689979553
61,0.1875,4618.8798828125,160.0,0.41386735439300537
62,0.375,4360.9599609375,160.0,0.7403221726417542
63,0.25,4614.7197265625,160.0,0.5733329653739929
64,0.03125,5056.9599609375,160.0,0.6370816826820374
65,0.25,4326.7197265625,160.0,0.7205919027328491
66,0.3125,4252.9599609375,160.0,0.6649287939071655
67,0.21875,4539.68017578125,160.0,0.5519793033599854
68,0.28125,4288.16015625,160.0,0.5942494869232178
69,0.0625,4854.080078125,160.0,0.4091845750808716
70,0.21875,4376.0,160.0,0.5956543684005737
71,0.25,4293.4404296875,160.0,0.6245942115783691
72,0.3125,4495.35986328125,160.0,0.6588099598884583
73,0.21875,4624.47998046875,160.0,0.6210976839065552
74,0.34375,4027.68017578125,160.0,0.6653658747673035
75,0.25,4446.8798828125,160.0,0.6832542419433594
76,0.25,4705.1201171875,160.0,0.6407655477523804
77,0.375,4459.83984375,160.0,0.6933066844940186
78,0.21875,4597.43994140625,160.0,0.5727085471153259
79,0.15625,4716.3203125,160.0,0.6051448583602905
80,0.34375,4110.080078125,160.0,0.634771466255188
81,0.1875,4561.1201171875,160.0,0.6902784705162048
82,0.375,4347.6796875,160.0,0.7589285969734192
83,0.25,4464.6396484375,160.0,0.6007430553436279
84,0.21875,4597.76025390625,160.0,0.7347964644432068
85,0.21875,4571.2001953125,160.0,0.6601836085319519
86,0.28125,4230.8798828125,160.0,0.6500998735427856
87,0.28125,4372.6396484375,160.0,0.6609328389167786
88,0.125,4582.72021484375,160.0,0.4806444048881531
89,0.3125,3993.280029296875,160.0,0.7508429288864136
90,0.25,4487.19970703125,160.0,0.6808503866195679
91,0.34375,4096.9599609375,160.0,0.5426136255264282
92,0.28125,4339.2001953125,160.0,0.5922514796257019
93,0.09375,4836.16015625,160.0,0.6252185106277466
94,0.21875,4721.919921875,160.0,0.6511925458908081
95,0.1875,4555.0400390625,160.0,0.48976022005081177
96,0.28125,4487.83984375,160.0,0.6495067477226257
97,0.25,4312.9599609375,160.0,0.6304320693016052
98,0.1875,4739.52001953125,160.0,0.49422454833984375
99,0.28125,4176.47998046875,160.0,0.6598089933395386
