Evaluation-Run ID,UNIX Timestamp,Time Since Evaluation-Run Start,Disk Space Change Since Start,Disk Space Change Since Last Measurement,CPU Usage,Memory Usage,Network Received Since Start,Network Sent Since Start,Network Received Compared To Last Measurement,Network Sent Compared To Last Measurement
2,1722261928.3860383,0.8287830352783203,-0.03515625,-0.03515625,14.9,76.2,0.007473945617675781,0.008542060852050781,0.007473945617675781,0.008542060852050781
2,1722261933.3900042,5.832748889923096,0.55859375,0.59375,12.1,76.4,0.5902490615844727,0.5483179092407227,0.5827751159667969,0.5397758483886719
2,1722261938.3940034,10.836748123168945,119.21875,118.66015625,13.0,76.4,80.75252532958984,2.759183883666992,80.16227626800537,2.2108659744262695
2,1722261943.3980906,15.840835332870483,151.54296875,32.32421875,16.4,76.4,283.595253944397,6.918501853942871,202.84272861480713,4.159317970275879
2,1722261948.406006,20.848750829696655,372.51953125,220.9765625,12.8,76.6,519.6339588165283,12.471681594848633,236.03870487213135,5.553179740905762
2,1722261953.4100072,25.852751970291138,907.8203125,535.30078125,28.3,76.7,756.6146764755249,18.76295280456543,236.98071765899658,6.291271209716797
2,1722261958.4141865,30.85693120956421,1015.0234375,107.203125,12.8,76.5,989.6792240142822,23.951074600219727,233.06454753875732,5.188121795654297
2,1722261963.4220004,35.864745140075684,1208.73046875,193.70703125,13.1,76.5,1196.223180770874,28.145339012145996,206.5439567565918,4.1942644119262695
2,1722261968.4259996,40.86874437332153,1407.01953125,198.2890625,13.0,76.5,1407.9628171920776,32.286699295043945,211.7396364212036,4.141360282897949
2,1722261973.4314148,45.87415957450867,1581.6171875,174.59765625,12.2,76.5,1594.1931133270264,36.068325996398926,186.23029613494873,3.7816267013549805
2,1722261978.4341214,50.87686610221863,1791.0390625,209.421875,13.0,76.5,1817.476993560791,40.83195495605469,223.28388023376465,4.763628959655762
2,1722261983.4382825,55.88102722167969,2007.6953125,216.65625,13.0,76.6,2048.557466506958,45.74319839477539,231.080472946167,4.911243438720703
2,1722261988.4420679,60.88481259346008,2199.390625,191.6953125,12.2,76.5,2252.9570503234863,49.59584045410156,204.39958381652832,3.852642059326172
2,1722261993.446003,65.88874769210815,2403.70703125,204.31640625,13.0,76.5,2470.808711051941,54.36368370056152,217.8516607284546,4.767843246459961
2,1722261998.4515762,70.89432096481323,2637.20703125,233.5,11.7,76.4,2719.759690284729,60.28526496887207,248.9509792327881,5.921581268310547
2,1722262003.4542246,75.89696931838989,2853.28515625,216.078125,13.1,76.5,2950.416359901428,65.7789535522461,230.65666961669922,5.493688583374023
2,1722262008.4579976,80.90074229240417,3033.51171875,180.2265625,13.8,76.5,3142.609932899475,69.65420532226562,192.19357299804688,3.8752517700195312
2,1722262013.4620488,85.90479350090027,3257.11328125,223.6015625,13.2,76.5,3381.0621242523193,74.8427152633667,238.45219135284424,5.188509941101074
2,1722262018.4660492,90.90879392623901,3447.57421875,190.4609375,13.3,76.5,3584.204939842224,79.18319511413574,203.14281558990479,4.340479850769043
2,1722262023.4740024,95.91674709320068,3693.890625,246.31640625,13.2,76.5,3801.6342163085938,84.17680263519287,217.42927646636963,4.993607521057129
2,1722262028.4780014,100.92074608802795,4279.75,585.859375,30.7,76.6,3801.8532915115356,84.40767765045166,0.21907520294189453,0.23087501525878906
2,1722262033.4820566,105.92480134963989,4914.54296875,634.79296875,32.9,76.6,3802.0516061782837,84.61643409729004,0.19831466674804688,0.2087564468383789
2,1722262038.4900026,110.93274736404419,5435.35546875,520.8125,34.4,76.6,3802.26674079895,84.84066390991211,0.2151346206665039,0.2242298126220703
2,1722262043.4940019,115.93674659729004,6095.6875,660.33203125,34.5,76.6,3802.4686040878296,85.05371952056885,0.20186328887939453,0.21305561065673828
2,1722262048.4994495,120.94219422340393,6766.921875,671.234375,31.8,76.6,3802.687527656555,85.28179550170898,0.21892356872558594,0.22807598114013672
2,1722262053.5020163,125.94476103782654,7192.796875,425.875,27.2,76.8,3802.891764640808,85.49710941314697,0.2042369842529297,0.21531391143798828
2,1722262058.506052,130.948796749115,7791.796875,599.0,30.4,76.6,3803.1227254867554,85.73773956298828,0.23096084594726562,0.2406301498413086
2,1722262063.5140023,135.9567470550537,8415.86328125,624.06640625,32.2,76.6,3803.324312210083,85.94731712341309,0.20158672332763672,0.2095775604248047
2,1722262068.5186174,140.96136212348938,9042.3203125,626.45703125,31.6,76.6,3803.5591535568237,86.19405364990234,0.23484134674072266,0.2467365264892578
2,1722262073.5220032,145.9647479057312,9654.1484375,611.828125,33.8,76.6,3803.770972251892,86.41603660583496,0.21181869506835938,0.2219829559326172
2,1722262078.5260048,150.96874952316284,10266.734375,612.5859375,31.3,76.6,3803.9975538253784,86.65142345428467,0.22658157348632812,0.23538684844970703
2,1722262083.5300033,155.97274804115295,10522.6171875,255.8828125,22.6,76.7,3804.214165687561,86.87939071655273,0.2166118621826172,0.2279672622680664
2,1722262088.5340438,160.976788520813,7498.0,-3024.6171875,26.5,76.5,3804.448212623596,87.12310886383057,0.23404693603515625,0.24371814727783203
